,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,Unnamed: 0,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
50,2024-09-18,Damon,2012-12-18,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-08-01,2024-08-31,STR-523304,f,50,962610,4434391,1.0,0.98,2.0,3.0,2.0,1.0,1.0,1.0,141.0,6.0,100,6.0,6.0,100.0,100.0,6.0,100.0,9,65,101.0,5.0,2.0,4.9,4.95,4.99,4.92,4.7,2.0,0.0,0.0,0.75
51,2024-09-18,Claire,2012-02-16,"Boston, MA",within an hour,t,t,t,Private room in condo,Private room,1 private bath,t,2024-09-18,2013-09-15,2022-09-11,STR-409453,f,51,973695,1760577,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,200.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,30,90,61.0,0.0,0.0,4.76,4.79,4.89,4.69,4.8,0.0,1.0,0.0,0.45
52,2024-09-18,Laura And Olivia,2013-03-12,"Brookline, MA",within an hour,t,t,t,Room in aparthotel,Entire home/apt,1 bath,t,2024-09-18,2013-09-02,2024-09-01,STR-409453,t,52,989163,5430185,1.0,0.98,8.0,8.0,2.0,1.0,0.0,1.0,245.0,2.0,365,2.0,3.0,1125.0,1125.0,2.0,1125.0,9,67,82.0,9.0,1.0,4.84,4.79,4.95,4.89,4.95,7.0,0.0,0.0,0.61
53,2024-09-18,Lauren,2012-12-01,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-04-16,2018-09-09,STR-409453,f,53,1055627,4299002,1.0,0.9,2.0,3.0,3.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,8.0,0.0,0.0,4.25,4.25,4.8,4.88,5.0,1.0,1.0,0.0,0.06
54,2024-09-18,Chris & Kristina,2011-08-13,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-05-10,2024-09-10,STR-409453,f,54,1071235,965697,1.0,0.99,2.0,4.0,2.0,1.0,1.0,1.0,143.0,3.0,180,2.0,3.0,180.0,180.0,3.0,180.0,1,43,21.0,41.0,0.3,4.84,4.89,4.9,4.95,4.9,2.0,0.0,0.0,2.66
55,2024-09-18,J,2013-04-14,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-05-10,2024-09-10,STR-398748,f,55,1077105,5927277,1.0,0.9,1.0,1.0,2.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,0.0,0.0,0.0,4.84,4.89,4.9,4.95,4.9,1.0,0.0,0.0,0.85
56,2024-09-18,Irene,2012-03-21,"Boston, MA",within an hour,f,t,t,Private room in home,Private room,1 private bath,t,2024-09-18,2013-06-07,2019-12-06,STR-398748,f,56,1090545,1984434,1.0,0.9,1.0,9.0,1.0,1.0,1.0,1.0,214.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,29,89,117.0,0.0,0.0,4.63,4.63,4.69,4.82,4.98,0.0,1.0,0.0,0.85
57,2024-09-18,Lita,2011-12-23,"Boston, MA",within a few hours,f,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2013-09-02,2024-05-26,STR-399217,f,57,1109224,1531239,1.0,1.0,1.0,1.0,2.8,1.1,1.2,1.3,208.5,2.0,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,10,53,93.0,3.0,0.0,4.74,4.84,4.74,4.86,4.69,1.0,0.0,0.0,0.69
58,2024-09-18,Trisha,2012-05-29,"Boston, MA",within an hour,t,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-05-22,2024-09-02,STR-466324,f,58,1130279,2494599,1.0,0.98,1.0,1.0,6.0,1.0,3.0,3.0,208.5,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,13,65,21.0,28.0,1.0,4.78,4.78,4.79,4.91,4.95,1.0,0.0,0.0,1.19
59,2024-09-18,Samantha,2013-06-09,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-06-15,2017-08-28,Exempt: This listing is a hotel or motel,f,59,1252489,6824319,1.0,0.9,1.0,1.0,2.0,1.2,1.0,1.0,213.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,0,0,64.0,0.0,0.0,4.92,4.98,4.84,4.89,5.0,1.0,0.0,0.0,0.47
60,2024-09-18,Laura And Olivia,2013-03-12,"Brookline, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-08-11,2024-09-11,Exempt: This listing is a hotel or motel,t,60,1275498,5430185,1.0,0.98,8.0,8.0,2.0,1.0,1.0,1.0,344.0,2.0,365,2.0,3.0,1125.0,1125.0,2.0,1125.0,8,46,110.0,16.0,1.0,4.84,4.86,4.94,4.92,4.97,7.0,0.0,0.0,0.81
61,2024-09-18,Larry,2012-04-11,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-10-07,2018-10-25,STR-487240,f,61,1303261,2120816,1.0,0.9,1.0,1.0,2.0,1.0,1.0,2.0,425.0,14.2,180,13.3,91.0,180.0,180.0,15.0,180.0,23,83,23.0,0.0,0.0,4.45,4.91,4.48,4.83,5.0,1.0,0.0,0.0,0.17
62,2024-09-18,CarneyFamily,2013-05-27,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-07-17,2024-09-13,STR-487240,f,62,1321422,6608084,1.0,0.98,2.0,7.0,4.0,1.0,2.0,1.3,155.0,2.0,45,1.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,21.0,7.0,0.3,4.89,4.92,4.95,4.94,4.8,1.0,1.0,0.0,4.9
63,2024-09-18,Michelle,2010-10-06,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2013-09-29,2023-12-20,STR-415714,f,63,1374434,255183,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,70.0,29.0,180,29.0,29.0,180.0,180.0,29.0,180.0,0,0,46.0,1.0,0.0,4.83,4.87,4.56,4.93,4.2,1.0,4.0,0.0,0.34
64,2024-09-18,Michelle,2010-10-06,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2013-12-23,2024-05-03,STR-415714,f,64,1374466,255183,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,72.0,29.0,180,29.0,29.0,180.0,180.0,29.0,180.0,1,3,48.0,4.0,0.0,4.85,4.83,4.6,4.96,4.29,1.0,4.0,0.0,0.37
65,2024-09-18,Michelle,2010-10-06,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2013-08-07,2024-08-31,STR-415714,f,65,1403408,255183,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,75.0,29.0,120,29.0,89.0,120.0,120.0,41.1,120.0,0,1,29.0,4.0,1.0,4.93,4.72,4.48,4.93,4.31,1.0,4.0,0.0,0.21
66,2024-09-18,Viktoria,2011-08-24,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,2.5 shared baths,t,2024-09-18,2013-09-23,2023-10-22,STR-446784,f,66,1425973,1015632,1.0,1.0,2.0,7.0,4.0,1.1,2.0,2.0,449.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,16,39.0,2.0,0.0,4.79,4.95,4.95,4.84,4.97,0.0,1.0,0.0,0.29
67,2024-09-18,Rosalia,2013-01-16,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2013-09-05,2024-05-19,STR-487240,f,67,1445064,4724006,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,65.0,29.0,90,29.0,29.0,90.0,90.0,29.0,90.0,13,44,117.0,3.0,0.0,4.72,4.79,4.8,4.79,4.71,0.0,1.0,0.0,0.87
68,2024-09-18,CarneyFamily,2013-05-27,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,1 private bath,t,2024-09-18,2013-08-22,2024-09-13,STR-487240,f,68,1472520,6608084,1.0,0.98,2.0,7.0,3.0,1.2,1.0,1.0,213.0,1.0,21,1.0,1.0,21.0,21.0,1.0,21.0,0,0,21.0,7.0,0.3,4.87,4.91,4.92,4.91,4.82,1.0,1.0,0.0,5.29
69,2024-09-18,Nancy And Tom,2013-07-08,"Boston, MA",within an hour,t,t,t,Entire townhouse,Entire home/apt,2 baths,t,2024-09-18,2018-10-03,2023-10-29,STR-398614,f,69,1544144,7353037,1.0,0.9,1.0,1.0,4.0,1.2,2.0,1.0,213.0,4.0,30,3.0,4.0,30.0,30.0,3.9,30.0,0,0,69.0,6.0,0.0,4.99,4.96,4.99,4.97,5.0,1.0,0.0,0.0,0.95
70,2024-09-18,Nick,2011-06-13,"Boston, MA",within a few hours,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2013-10-07,2024-09-10,STR-383211,t,70,1545185,697401,1.0,0.89,4.0,6.0,2.0,1.0,1.0,1.0,140.0,2.0,14,2.0,2.0,14.0,14.0,2.0,14.0,2,41,21.0,27.0,0.3,4.78,4.86,4.72,4.88,4.84,4.0,0.0,0.0,1.87
71,2024-09-18,Hamed,2013-08-19,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2013-09-17,2016-10-21,STR-466119,f,71,1551205,8261931,1.0,0.9,1.0,2.0,4.0,1.1,2.0,2.0,415.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,29,89,40.0,0.0,0.0,4.85,4.93,4.58,4.88,5.0,1.0,0.0,0.0,0.3
72,2024-09-18,Michael,2011-04-03,"Boston, MA",within a few hours,t,t,t,Entire townhouse,Entire home/apt,3 baths,t,2024-09-18,2016-07-30,2024-02-13,STR-466119,t,72,1596470,480310,1.0,1.0,1.0,4.0,2.8,1.2,3.0,1.0,213.0,29.0,1124,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,21.0,15.0,0.0,4.98,4.99,4.94,4.94,4.96,1.0,0.0,0.0,1.74
73,2024-09-18,Kevin,2013-08-29,"Boston, MA",within a few hours,t,t,t,Private room in townhouse,Private room,2 shared baths,t,2024-09-18,2018-04-06,2024-07-28,STR-383293,f,73,1596664,8513158,1.0,1.0,3.0,7.0,1.0,1.1,1.0,1.0,59.0,31.0,36,14.0,31.0,36.0,36.0,30.2,36.0,7,63,25.0,1.0,0.0,4.84,4.92,4.64,4.96,4.72,0.0,3.0,0.0,0.32
74,2024-09-18,Joshua,2016-06-23,"Boston, MA",within a few hours,f,t,t,Private room in townhouse,Private room,1 private bath,t,2024-09-18,2016-02-26,2024-09-15,STR-401177,f,74,1644031,79583794,1.0,0.9,1.0,3.0,2.0,1.0,1.0,1.0,162.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,1,40,21.0,7.0,0.3,4.85,4.91,4.88,4.93,4.86,0.0,1.0,0.0,5.32
75,2024-09-18,Rebecca,2013-09-14,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2013-10-21,2022-02-26,Exempt: This listing is a unit used for furnished institutional or business stays,f,75,1668313,8834105,1.0,1.0,2.0,2.0,1.0,1.2,1.0,1.0,213.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,38.0,0.0,0.0,4.79,4.82,4.79,4.87,4.74,0.0,2.0,0.0,0.29
76,2024-09-18,Adriana & Gianni,2013-09-17,"Boston, MA",within a day,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,t,2024-09-18,2014-02-28,2024-06-27,Exempt: This listing is a unit used for furnished institutional or business stays,f,76,1682936,8898973,1.0,1.0,4.0,4.0,2.0,1.5,1.0,2.0,115.0,30.0,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,2,48,21.0,3.0,0.0,4.84,4.91,4.9,4.88,4.54,4.0,0.0,0.0,1.84
77,2024-09-18,Kelly,2013-09-13,"Boston, MA",within a day,t,t,t,Entire home,Entire home/apt,1 bath,t,2024-09-18,2013-10-26,2024-09-11,STR-447499,f,77,1692573,8814724,1.0,0.79,2.0,2.0,4.0,1.0,2.0,3.0,170.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,8,41,21.0,28.0,2.0,4.91,4.91,4.96,4.95,4.93,1.0,0.0,0.0,2.25
78,2024-09-18,Fj,2013-07-25,"Boston, MA",within a day,f,t,f,Entire loft,Entire home/apt,1.5 baths,t,2024-09-18,2016-04-19,2024-08-03,STR-456144,f,78,1721016,7723912,1.0,1.0,2.0,7.0,2.0,1.5,1.0,1.0,95.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,18,78,12.0,2.0,0.0,4.92,4.91,5.0,4.91,4.75,2.0,0.0,0.0,0.12
79,2024-09-18,Fj,2013-07-25,"Boston, MA",within a day,f,t,f,Entire home,Entire home/apt,1 bath,t,2024-09-18,2013-10-27,2020-11-30,STR-456144,f,79,1724900,7723912,1.0,1.0,2.0,7.0,4.0,1.2,2.0,1.0,213.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,17,77,44.0,0.0,0.0,4.61,4.86,4.81,4.95,4.56,2.0,0.0,0.0,0.33
80,2024-09-18,Thomas,2013-09-27,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2013-10-08,2024-08-04,STR-456144,f,80,1732804,9090219,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,75.0,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,49,21.0,11.0,0.0,4.88,4.93,4.68,4.98,4.68,0.0,1.0,0.0,1.38
81,2024-09-18,Rebecca,2013-09-14,"Massachusetts, United States",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2013-11-02,2024-07-28,STR-520680,f,81,1810172,8834105,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,69.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,45,47.0,2.0,0.0,4.81,4.91,4.74,4.91,4.7,0.0,2.0,0.0,0.35
82,2024-09-18,Stacy,2013-10-17,"Boston, MA",within a few hours,f,t,t,Entire townhouse,Entire home/apt,2.5 baths,t,2024-09-18,2014-06-28,2024-08-30,STR-520680,f,82,1810397,9485021,1.0,1.0,2.0,2.0,2.8,1.1,3.0,1.3,208.5,5.0,1125,4.0,5.0,1125.0,1125.0,5.0,1125.0,17,64,51.0,1.0,1.0,4.96,4.94,4.91,4.92,4.98,1.0,0.0,0.0,0.41
83,2024-09-18,Suzanne,2013-10-20,"Boston, MA",within a few hours,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2015-10-18,2018-05-24,STR-545004,f,83,1819994,9529655,1.0,0.9,7.0,9.0,1.0,1.0,2.0,1.0,265.0,14.2,365,13.3,91.0,365.0,365.0,15.0,365.0,27,87,2.0,0.0,0.0,4.8,4.5,4.8,4.9,5.0,4.0,0.0,0.0,0.02
84,2024-09-18,Daniel,2012-01-09,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,t,2024-09-18,2015-07-24,2015-07-24,STR-545004,f,84,1886037,1587128,1.0,0.9,1.0,1.0,4.0,1.2,2.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,1.0,0.0,0.0,5.0,5.0,4.8,5.0,5.0,1.0,0.0,0.0,0.01
85,2024-09-18,Emmanuel,2013-10-24,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,t,2024-09-18,2014-01-18,2019-05-20,STR-545004,f,85,1956275,9622924,1.0,0.9,1.0,1.0,6.0,1.2,3.0,1.0,213.0,14.2,250,13.3,91.0,250.0,250.0,15.0,250.0,0,0,105.0,0.0,0.0,4.41,4.54,4.43,4.65,4.42,1.0,0.0,0.0,0.81
86,2024-09-18,Molly,2012-04-16,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2013-12-16,2019-09-02,STR-545004,f,86,2014651,2155838,1.0,0.9,1.0,1.0,2.0,1.0,1.0,1.0,120.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,30,90,38.0,0.0,0.0,4.62,4.81,4.58,4.83,4.56,0.0,1.0,0.0,0.29
87,2024-09-18,Yossi,2011-12-20,"New York, NY",within an hour,f,t,t,Private room in home,Private room,1 private bath,t,2024-09-18,2014-06-21,2024-09-14,STR-545004,t,87,2014882,1521296,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,78.0,3.0,30,2.0,3.0,1125.0,1125.0,3.0,1125.0,6,29,21.0,28.0,0.3,4.71,4.75,4.69,4.88,4.73,0.0,2.0,0.0,2.66
88,2024-09-18,Shannon,2013-11-22,"Boston, MA",within an hour,f,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2016-07-22,2024-07-21,STR-461452,f,88,2021483,10197317,1.0,1.0,7.0,10.0,6.0,1.1,2.0,1.3,500.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,89,22.0,2.0,0.0,4.86,4.86,4.82,4.91,4.95,3.0,4.0,0.0,0.22
89,2024-09-18,Shannon,2013-11-22,"Boston, MA",within an hour,f,t,t,Private room in condo,Private room,1 private bath,t,2024-09-18,2016-04-17,2023-08-11,STR-383155,f,89,2021489,10197317,1.0,1.0,7.0,10.0,3.0,1.0,1.0,1.0,220.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,90,85.0,0.0,0.0,4.73,4.82,4.79,4.96,4.79,3.0,4.0,0.0,0.83
90,2024-09-18,Tom,2013-12-21,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2013-12-31,2016-08-14,STR-395757,f,90,2108738,10750832,1.0,0.9,1.0,1.0,2.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,32.0,0.0,0.0,4.31,4.59,4.8,4.84,4.97,1.0,0.0,0.0,0.25
91,2024-09-18,Janet,2013-12-27,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-04-14,2024-08-16,STR-395757,f,91,2126053,10844648,1.0,0.91,1.0,1.0,2.0,1.0,0.0,1.0,190.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,5,7,126.0,7.0,0.0,4.83,4.85,4.86,4.91,4.99,1.0,0.0,0.0,0.99
92,2024-09-18,Kyle,2013-03-06,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-01-20,2017-06-18,Exempt: This listing is a hotel or motel,f,92,2141306,5355690,1.0,0.9,1.0,2.0,6.0,1.2,2.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,7.0,0.0,0.0,4.86,4.86,4.57,4.71,5.0,1.0,0.0,0.0,0.05
93,2024-09-18,Alla,2014-01-08,"Boston, MA",within a few hours,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2015-01-25,2024-07-05,Exempt: This listing is a hotel or motel,f,93,2183117,11132354,1.0,0.75,1.0,1.0,2.0,1.0,1.0,1.0,130.0,30.0,120,30.0,30.0,120.0,120.0,30.0,120.0,2,40,54.0,4.0,0.0,4.83,4.83,4.7,4.91,4.79,1.0,0.0,0.0,0.46
94,2024-09-18,Laura And Olivia,2013-03-12,"Brookline, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-05-04,2024-07-23,Exempt: This listing is a hotel or motel,f,94,2215762,5430185,1.0,0.98,8.0,8.0,2.0,1.0,1.0,1.0,287.0,3.0,365,2.0,4.0,1125.0,1125.0,3.0,1125.0,8,60,86.0,17.0,0.0,4.8,4.74,4.86,4.91,4.94,7.0,0.0,0.0,0.68
95,2024-09-18,Jason,2013-10-13,"Boston, MA",within an hour,t,t,f,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2014-04-03,2024-08-27,STR-441410,t,95,2277821,9410008,1.0,1.0,20.0,53.0,5.0,1.1,2.0,2.0,208.5,10.0,365,4.0,10.0,1125.0,1125.0,8.0,1125.0,3,59,21.0,13.0,1.0,4.96,4.98,4.99,4.97,4.98,16.0,0.0,0.0,1.54
96,2024-09-18,Glenn,2013-10-27,"Boston, MA",within a day,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-09-17,2024-03-11,STR-545109,f,96,2292495,9653086,1.0,1.0,11.0,11.0,4.0,1.0,1.0,1.0,135.0,33.0,1125,33.0,33.0,1125.0,1125.0,33.0,1125.0,15,38,80.0,3.0,0.0,4.78,4.9,4.71,4.95,4.86,6.0,0.0,0.0,0.66
97,2024-09-18,A And L,2014-02-11,"Boston, MA",within a few hours,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2014-04-21,2024-08-27,STR-545109,f,97,2378421,12150111,1.0,0.84,1.0,2.0,2.0,1.2,1.0,1.0,213.0,2.0,14,2.0,2.0,14.0,14.0,2.0,14.0,1,34,21.0,16.0,1.0,4.96,4.94,4.99,4.95,4.96,1.0,0.0,0.0,1.5
98,2024-09-18,Masha,2014-02-11,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-12-06,2024-05-17,STR-416118,f,98,2381143,12165186,1.0,0.88,3.0,6.0,2.0,1.0,1.0,1.0,75.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,10.0,1.0,0.0,4.9,4.8,4.8,4.9,4.9,3.0,0.0,0.0,0.08
99,2024-09-18,Timothy A,2014-02-14,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-04-23,2020-09-20,STR-416118,f,99,2395326,12230539,1.0,0.9,2.0,4.0,2.0,1.2,1.0,1.0,213.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,21.0,0.0,0.0,4.86,4.94,4.67,4.97,4.98,1.0,0.0,0.0,3.21
100,2024-09-18,Local Furnished,2012-08-02,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-06-15,2020-11-25,Exempt: This listing is a hotel or motel,t,100,2410846,3137257,1.0,1.0,3.0,13.0,2.0,1.0,1.0,1.0,135.0,14.2,1124,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,36.0,0.0,0.0,4.67,4.72,4.53,4.78,5.0,1.0,0.0,0.0,0.29
101,2024-09-18,Laura And Olivia,2013-03-12,"Brookline, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-09-16,2024-08-13,Exempt: This listing is a hotel or motel,f,101,2495047,5430185,1.0,0.98,8.0,8.0,2.0,1.0,0.0,0.0,283.0,2.0,365,2.0,4.0,1125.0,1125.0,2.0,1125.0,10,33,83.0,12.0,0.0,4.83,4.89,4.93,4.9,4.99,7.0,0.0,0.0,0.68
102,2024-09-18,Masha,2014-02-11,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-09-01,2022-08-20,STR-416239,f,102,2526773,12165186,1.0,0.88,3.0,6.0,2.0,1.0,1.0,1.0,67.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,18.0,0.0,0.0,4.83,4.83,4.61,4.94,4.78,3.0,0.0,0.0,0.15
103,2024-09-18,Christie,2014-03-26,"Boston, MA",within a few hours,f,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2014-04-21,2016-09-09,STR-416239,f,103,2672058,13565868,1.0,0.9,1.0,2.0,2.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,12.0,0.0,0.0,4.25,4.75,4.8,4.9,4.83,0.0,1.0,0.0,0.09
104,2024-09-18,Varouj,2014-04-02,"Cambridge, MA",a few days or more,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-09-01,2022-07-06,STR-416239,t,104,2701124,13822322,1.0,0.9,1.0,2.0,4.0,1.0,1.0,2.0,280.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,90,74.0,0.0,0.0,4.61,4.74,4.52,4.75,4.86,1.0,0.0,0.0,0.6
105,2024-09-18,Albert,2013-09-12,"Boston, MA",a few days or more,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2014-06-20,2019-10-27,STR-398102,f,105,2723274,8790904,1.0,0.9,1.0,1.0,2.0,1.2,2.0,1.0,213.0,29.0,30,29.0,29.0,30.0,30.0,29.0,30.0,0,0,26.0,0.0,0.0,4.88,4.96,4.92,5.0,5.0,1.0,0.0,0.0,0.21
106,2024-09-18,Jonathan,2013-06-12,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2014-06-25,2018-10-10,Exempt: This listing is a unit that has contracts with hospitals,f,106,2754975,6885890,1.0,1.0,2.0,3.0,4.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,28.6,1125.0,1125.0,15.0,1125.0,10,10,99.0,0.0,0.0,4.87,4.95,4.82,4.99,5.0,1.0,0.0,0.0,0.79
107,2024-09-18,Dawn,2011-07-29,"Boston, MA",within a few hours,t,t,t,Entire condo,Entire home/apt,2 baths,t,2024-09-18,2014-06-25,2018-10-10,Exempt: This listing is a unit that has contracts with hospitals,f,107,2864688,887148,1.0,1.0,10.0,18.0,5.0,1.1,3.0,1.3,450.0,14.2,352,13.3,91.0,352.0,352.0,15.0,352.0,30,90,0.0,0.0,0.0,4.87,4.95,4.82,4.99,5.0,2.0,1.0,0.0,1.02
108,2024-09-18,Katy,2014-04-01,"Boston, MA",within an hour,t,t,f,Entire home,Entire home/apt,1.5 baths,t,2024-09-18,2014-05-27,2024-09-16,STR-429200,f,108,2886933,13776857,1.0,0.86,1.0,1.0,2.8,1.5,1.2,1.3,275.0,2.0,365,2.0,3.0,365.0,365.0,2.0,365.0,1,11,128.0,13.0,2.0,4.93,4.99,4.96,4.98,4.63,1.0,0.0,0.0,1.02
109,2024-09-18,Jonathan,2014-05-27,"Boston, MA",within an hour,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2014-08-08,2024-03-15,STR-544893,f,109,3164650,16052189,1.0,1.0,16.0,27.0,4.0,1.2,2.0,1.0,213.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,6,53,38.0,1.0,0.0,4.5,4.57,4.5,4.82,4.47,8.0,0.0,0.0,0.31
